acquisition_id,customer_id,store_id,activation_flag
77436,12522,1035,1
77437,13115,1001,1
77438,20028,1006,1
77439,41376,1035,1
77440,12772,1011,1
77441,36233,1037,1
77442,45617,1035,1
77443,10371,1031,1
77444,15397,1006,1
77445,18752,1019,1
77446,47253,1031,1
77447,30051,1009,1
77448,12918,1011,1
77449,42841,1023,1
77450,13495,1016,1
77451,22011,1016,1
77452,11937,1037,1
77453,11219,1018,1
77454,5469,1024,1
77455,40691,1005,1
77456,39380,1023,1
77457,44710,1013,1
77458,43398,1028,1
77459,5175,1028,1
77460,9237,1014,1
77461,4615,1028,1
77462,13180,1012,1
77463,4808,1009,1
77464,42630,1027,1
77465,17366,1007,1
77466,811,1038,1
77467,14488,1005,1
77468,33240,1030,1
77469,44740,1015,1
77470,12633,1000,1
77471,46993,1024,1
77472,7837,1007,1
77473,47770,1006,1
77474,21335,1031,1
77475,38288,1018,1
77476,41469,1008,1
77477,12202,1025,1
77478,36557,1015,1
77479,22658,1035,1
77480,23858,1024,1
77481,11144,1004,1
77482,38149,1032,1
77483,46661,1030,1
77484,48471,1023,1
77485,12822,1018,1
77486,44017,1001,1
77487,9114,1021,1
77488,6845,1002,1
77489,14262,1006,1
77490,37319,1004,1
77491,43656,1017,1
77492,10003,1008,1
77493,30670,1002,1
77494,45154,1019,1
77495,46940,1006,1
77496,4562,1019,1
77497,44120,1013,1
77498,17319,1025,1
77499,41883,1035,1
77500,19184,1038,1
77501,42793,1004,1
77502,9652,1014,1
77503,36160,1010,1
77504,44134,1032,1
77505,17184,1007,1
77506,9174,1026,1
77507,17099,1032,1
77508,27919,1021,1
77509,4258,1025,1
77510,21359,1017,1
77511,37583,1016,1
77512,18560,1003,1
77513,44193,1005,1
77514,14498,1006,1
77515,3844,1001,1
77516,32205,1021,1
77517,24665,1024,1
77518,32486,1004,1
77519,9835,1030,1
77520,36157,1039,1
77521,16991,1037,1
77522,8962,1015,1
77523,9078,1007,1
77524,44706,1039,1
77525,36506,1032,1
77526,13504,1031,1
77527,20105,1017,1
77528,20724,1008,1
77529,6553,1039,1
77530,13072,1012,1
77531,25863,1003,1
77532,1230,1026,1
77533,5758,1037,1
77534,9869,1023,1
77535,36889,1037,1
77536,42350,1010,1
77537,48508,1013,1
77538,35416,1024,1
77539,37835,1021,1
77540,33395,1002,1
77541,24603,1025,1
77542,38221,1023,1
77543,6362,1015,1
77544,30392,1029,1
77545,35848,1039,1
77546,41961,1038,1
77547,8487,1032,1
77548,29932,1017,1
77549,23068,1003,1
77550,15339,1024,1
77551,21284,1035,1
77552,18487,1011,1
77553,20559,1007,1
77554,6992,1030,1
77555,42671,1025,1
77556,1617,1027,1
77557,40788,1027,1
77558,32603,1021,1
77559,17643,1009,1
77560,27780,1025,1
77561,13419,1017,1
77562,28247,1016,1
77563,30632,1029,1
77564,24879,1008,1
77565,38410,1024,1
77566,27854,1025,1
77567,29067,1012,1
77568,6241,1019,1
77569,12135,1029,1
77570,32652,1014,1
77571,34802,1015,1
77572,46300,1039,1
77573,39336,1031,1
77574,15883,1001,1
77575,37751,1010,1
77576,34533,1003,1
77577,6482,1004,1
77578,48969,1017,1
77579,25691,1026,1
77580,4190,1033,1
77581,44541,1015,1
77582,45118,1003,1
77583,43606,1034,1
77584,44208,1035,1
77585,19788,1008,1
77586,24613,1009,1
77587,12377,1027,1
77588,26713,1006,1
77589,49921,1027,1
77590,3661,1013,1
77591,5581,1025,1
77592,14606,1032,1
77593,33677,1008,1
77594,11669,1014,1
77595,48554,1012,1
77596,14094,1018,1
77597,41921,1035,1
77598,932,1030,1
77599,45290,1025,1
77600,27930,1036,1
77601,16432,1036,1
77602,13853,1038,1
77603,23664,1008,1
77604,32737,1003,1
77605,14970,1038,1
77606,571,1028,1
77607,36104,1001,1
77608,41667,1018,1
77609,44439,1008,1
77610,29919,1023,1
77611,2781,1016,1
77612,23525,1008,1
77613,16663,1021,1
77614,23020,1004,1
77615,13045,1013,1
77616,25222,1001,1
77617,7180,1033,1
77618,16753,1016,1
77619,9974,1012,1
77620,38316,1004,1
77621,49751,1007,1
77622,30361,1031,1
77623,2585,1032,1
77624,19361,1011,1
77625,37828,1028,1
77626,26081,1027,1
77627,27927,1007,1
77628,32085,1034,1
77629,35379,1035,1
77630,45842,1018,1
77631,29998,1005,1
77632,31646,1007,1
77633,43725,1018,1
77634,26368,1008,1
77635,48829,1022,1
77636,2891,1000,1
77637,1342,1030,1
77638,11134,1023,1
77639,4570,1004,1
77640,37759,1029,1
77641,21317,1031,1
77642,27419,1027,1
77643,38642,1006,1
77644,14112,1026,1
77645,12057,1017,1
77646,2215,1036,1
77647,13856,1009,1
77648,28683,1006,1
77649,11382,1026,1
77650,15770,1013,1
77651,38189,1015,1
77652,44408,1006,1
77653,7228,1019,1
77654,19121,1034,1
77655,19052,1009,1
77656,28332,1017,1
77657,41581,1030,1
77658,35736,1031,1
77659,6163,1022,1
77660,27790,1033,1
77661,42104,1028,1
77662,44304,1009,1
77663,26181,1002,1
77664,24606,1009,1
77665,27526,1014,1
77666,28370,1030,1
77667,15019,1020,1
77668,28836,1010,1
77669,47551,1005,1
77670,5174,1018,1
77671,9298,1027,1
77672,5960,1027,1
77673,9342,1025,1
77674,39329,1022,1
77675,29519,1015,1
77676,22411,1030,1
77677,40327,1009,1
77678,28375,1003,1
77679,6708,1035,1
77680,49077,1009,1
77681,20314,1017,1
77682,215,1036,1
77683,33054,1022,1
77684,34051,1028,1
77685,18659,1022,1
77686,4524,1004,1
77687,9773,1032,1
77688,8737,1026,1
77689,13905,1004,1
77690,1321,1032,1
77691,48752,1007,1
77692,8328,1018,1
77693,20818,1011,1
77694,42214,1009,1
77695,2297,1027,1
77696,30679,1024,1
77697,6050,1000,1
77698,41061,1013,1
77699,9426,1012,1
77700,24832,1006,1
77701,15357,1022,1
77702,39771,1018,1
77703,21484,1018,1
77704,6087,1026,1
77705,39384,1011,1
77706,48700,1000,1
77707,14821,1032,1
77708,37077,1011,1
77709,14461,1039,1
77710,4570,1013,1
77711,17352,1002,1
77712,5428,1014,1
77713,24489,1002,1
77714,16312,1021,1
77715,29711,1025,1
77716,8296,1011,1
77717,48419,1026,1
77718,37921,1036,1
77719,47127,1024,1
77720,16371,1034,1
77721,31205,1023,1
77722,9801,1010,1
77723,2391,1001,1
77724,11847,1025,1
77725,43092,1026,1
77726,45932,1036,1
77727,29173,1037,1
77728,6505,1023,1
77729,38388,1031,1
77730,26500,1001,1
77731,24652,1030,1
77732,13402,1014,1
77733,11326,1009,1
77734,30584,1022,1
77735,44782,1018,1
77736,31014,1035,1
77737,39826,1002,1
77738,48412,1020,1
77739,20049,1030,1
77740,16489,1030,1
77741,2798,1012,1
77742,40676,1010,1
77743,30424,1008,1
77744,11405,1036,1
77745,32156,1039,1
77746,42375,1027,1
77747,30302,1037,1
77748,19286,1019,1
77749,17683,1005,1
77750,47679,1034,1
77751,37799,1011,1
77752,45911,1013,1
77753,18779,1000,1
77754,13148,1013,1
77755,31230,1004,1
77756,21820,1013,1
77757,15562,1029,1
77758,22608,1009,1
77759,31607,1000,1
77760,46600,1007,1
77761,34574,1038,1
77762,14062,1002,1
77763,29765,1030,1
77764,40559,1027,1
77765,15974,1022,1
77766,6006,1003,1
77767,40115,1007,1
77768,40915,1035,1
77769,49551,1002,1
77770,30860,1021,1
77771,36359,1001,1
77772,15062,1039,1
77773,17431,1016,1
77774,9302,1039,1
77775,43638,1006,1
77776,9710,1029,1
77777,36965,1003,1
77778,33565,1039,1
77779,10825,1030,1
77780,28571,1005,1
77781,1853,1026,1
77782,25448,1016,1
77783,42841,1038,1
77784,18965,1008,1
77785,1872,1031,1
77786,27534,1004,1
77787,38262,1027,1
77788,6452,1003,1
77789,818,1009,1
77790,36169,1020,1
77791,2240,1002,1
77792,12148,1027,1
77793,43642,1031,1
77794,38713,1014,1
77795,4833,1032,1
77796,43895,1018,1
77797,16104,1022,1
77798,43927,1002,1
77799,3930,1012,1
77800,19906,1029,1
77801,37386,1001,1
77802,2843,1013,1
77803,39566,1010,1
77804,29124,1015,1
77805,39310,1002,1
77806,325,1029,1
77807,2454,1023,1
77808,7215,1019,1
77809,1391,1009,1
77810,17159,1029,1
77811,41932,1017,1
77812,3162,1019,1
77813,7644,1028,1
77814,8076,1009,1
77815,9561,1001,1
77816,17612,1038,1
77817,30094,1017,1
77818,30513,1026,1
77819,27963,1024,1
77820,15417,1022,1
77821,38433,1017,1
77822,22691,1006,1
77823,6010,1000,1
77824,18690,1030,1
77825,21922,1025,1
77826,11471,1005,1
77827,41555,1025,1
77828,28395,1032,1
77829,3,1014,1
77830,27437,1006,1
77831,15208,1030,1
77832,19448,1017,1
77833,9983,1025,1
77834,47668,1006,1
77835,2370,1016,1
77836,22198,1007,1
77837,36906,1034,1
77838,41545,1015,1
77839,40324,1015,1
77840,46771,1023,1
77841,22045,1015,1
77842,18873,1018,1
77843,16873,1020,1
77844,4520,1038,1
77845,24192,1013,1
77846,41208,1000,1
77847,41138,1022,1
77848,47083,1019,1
77849,734,1011,1
77850,30761,1001,1
77851,31321,1001,1
77852,31642,1020,1
77853,31288,1025,1
77854,23932,1011,1
77855,35370,1027,1
77856,32067,1030,1
77857,31124,1036,1
77858,34216,1038,1
77859,29145,1029,1
77860,2300,1015,1
77861,27775,1019,1
77862,31909,1011,1
77863,20152,1028,1
77864,8020,1003,1
77865,44417,1019,1
77866,19994,1025,1
77867,11147,1026,1
77868,17308,1005,1
77869,8706,1038,1
77870,43543,1038,1
77871,16743,1006,1
77872,38189,1039,1
77873,16175,1034,1
77874,26730,1003,1
77875,35916,1015,1
77876,6448,1038,1
77877,27062,1012,1
77878,3759,1002,1
77879,28557,1012,1
77880,33442,1003,1
77881,44076,1031,1
77882,5393,1017,1
77883,13568,1006,1
77884,29713,1019,1
77885,24849,1024,1
77886,30656,1006,1
77887,35414,1016,1
77888,48443,1011,1
77889,21601,1036,1
77890,22464,1025,1
77891,16534,1012,1
77892,3701,1037,1
77893,31473,1010,1
77894,39091,1012,1
77895,43655,1015,1
77896,23422,1028,1
77897,20322,1029,1
77898,20336,1024,1
77899,36482,1035,1
77900,33774,1032,1
77901,35306,1036,1
77902,11309,1018,1
77903,30511,1039,1
77904,42737,1025,1
77905,10877,1030,1
77906,25326,1037,1
77907,16792,1016,1
77908,16120,1001,1
77909,40404,1013,1
77910,3080,1006,1
77911,5384,1001,1
77912,20285,1003,1
77913,1033,1011,1
77914,8966,1003,1
77915,26920,1017,1
77916,16919,1035,1
77917,33485,1026,1
77918,98,1027,1
77919,28283,1033,1
77920,21768,1002,1
77921,22842,1033,1
77922,42508,1013,1
77923,49366,1010,1
77924,42289,1017,1
77925,3439,1037,1
77926,7657,1015,1
77927,44719,1018,1
77928,16119,1029,1
77929,26202,1034,1
77930,21340,1033,1
77931,9676,1017,1
77932,36662,1009,1
77933,17318,1036,1
77934,36831,1020,1
77935,21716,1006,1
77936,17432,1006,1
77937,13391,1001,1
77938,43847,1028,1
77939,6693,1008,1
77940,25594,1019,1
77941,12341,1014,1
77942,11903,1009,1
77943,26142,1031,1
77944,39675,1017,1
77945,16347,1019,1
77946,29552,1025,1
77947,5064,1035,1
77948,39226,1028,1
77949,4944,1016,1
77950,22275,1007,1
77951,5764,1039,1
77952,12866,1022,1
77953,42350,1005,1
77954,36873,1014,1
77955,23032,1019,1
77956,9642,1025,1
77957,4375,1006,1
77958,128,1033,1
77959,15180,1023,1
77960,44607,1016,1
77961,23838,1038,1
77962,49517,1022,1
77963,21605,1025,1
77964,8495,1030,1
77965,38406,1004,1
77966,2151,1019,1
77967,43638,1036,1
77968,39066,1023,1
77969,48361,1012,1
77970,16001,1000,1
77971,40175,1010,1
77972,41010,1004,1
77973,25163,1034,1
77974,3863,1033,1
77975,4964,1001,1
77976,587,1036,1
77977,3034,1039,1
77978,14859,1039,1
77979,3609,1008,1
77980,33897,1009,1
77981,27254,1038,1
77982,26312,1003,1
77983,30333,1036,1
77984,41123,1032,1
77985,34943,1012,1
77986,48906,1038,1
77987,45649,1014,1
77988,33531,1007,1
77989,44978,1016,1
77990,30692,1018,1
77991,39793,1027,1
77992,34463,1000,1
77993,25831,1001,1
77994,41536,1016,1
77995,48118,1022,1
77996,29431,1008,1
77997,36162,1032,1
77998,1970,1002,1
77999,1627,1009,1
78000,39577,1006,1
78001,25867,1028,1
78002,23326,1024,1
78003,11160,1029,1
78004,4652,1022,1
78005,45309,1012,1
78006,13660,1031,1
78007,10500,1011,1
78008,48455,1000,1
78009,49668,1014,1
78010,23513,1037,1
78011,16538,1021,1
78012,33201,1035,1
78013,15956,1018,1
78014,37659,1038,1
78015,18576,1006,1
78016,34669,1010,1
78017,29783,1034,1
78018,45525,1006,1
78019,29334,1002,1
78020,35173,1009,1
78021,37672,1012,1
78022,2544,1018,1
78023,45314,1015,1
78024,27054,1036,1
78025,1721,1035,1
78026,7827,1009,1
78027,46397,1003,1
78028,27145,1012,1
78029,44537,1033,1
78030,45822,1004,1
78031,30400,1006,1
78032,25885,1039,1
78033,1743,1035,1
78034,8218,1033,1
78035,26942,1027,1
78036,6220,1036,1
78037,26700,1012,1
78038,24082,1006,1
78039,25692,1001,1
78040,967,1037,1
78041,4002,1021,1
78042,13125,1036,1
78043,43251,1004,1
78044,3453,1008,1
78045,31257,1030,1
78046,9741,1013,1
78047,27678,1006,1
78048,853,1014,1
78049,24681,1012,1
78050,17444,1038,1
78051,3121,1000,1
78052,34623,1025,1
78053,21572,1007,1
78054,11948,1034,1
78055,12309,1007,1
78056,35718,1001,1
78057,19413,1005,1
78058,36218,1017,1
78059,7448,1015,1
78060,4080,1001,1
78061,11861,1000,1
78062,1582,1005,1
78063,1071,1029,1
78064,21578,1036,1
78065,7078,1035,1
78066,31796,1030,1
78067,34477,1008,1
78068,21530,1016,1
78069,48105,1025,1
78070,11799,1003,1
78071,38711,1037,1
78072,33785,1024,1
78073,48337,1000,1
78074,41270,1007,1
78075,21485,1012,1
78076,16485,1026,1
78077,29054,1002,1
78078,11610,1024,1
78079,44771,1033,1
78080,43009,1006,1
78081,33900,1007,1
78082,970,1013,1
78083,15563,1009,1
78084,12545,1013,1
78085,47947,1038,1
78086,2251,1032,1
78087,21161,1000,1
78088,27728,1008,1
78089,37093,1030,1
78090,28794,1011,1
78091,13636,1036,1
78092,17856,1028,1
78093,7385,1005,1
78094,29836,1027,1
78095,3462,1007,1
78096,38122,1010,1
78097,1482,1007,1
78098,30339,1001,1
78099,17389,1015,1
78100,10049,1038,1
78101,21854,1009,1
78102,21192,1033,1
78103,21120,1023,1
78104,47558,1008,1
78105,33589,1017,1
78106,2544,1025,1
78107,15614,1010,1
78108,13595,1028,1
78109,3511,1005,1
78110,29816,1006,1
78111,16507,1037,1
78112,46811,1000,1
78113,17079,1006,1
78114,5577,1001,1
78115,19657,1019,1
78116,5671,1019,1
78117,47201,1029,1
78118,37848,1039,1
78119,39475,1009,1
78120,22050,1017,1
78121,31711,1025,1
78122,850,1030,1
78123,21973,1029,1
78124,47568,1019,1
78125,36477,1008,1
78126,45044,1028,1
78127,25348,1026,1
78128,43368,1015,1
78129,47526,1030,1
78130,11466,1018,1
78131,44300,1006,1
78132,49591,1026,1
78133,29986,1031,1
78134,14793,1039,1
78135,3149,1025,1
78136,42072,1001,1
78137,11332,1011,1
78138,38002,1031,1
78139,16783,1031,1
78140,44855,1014,1
78141,5694,1038,1
78142,15298,1008,1
78143,1607,1006,1
78144,40750,1028,1
78145,10392,1008,1
78146,7484,1031,1
78147,37773,1027,1
78148,46294,1025,1
78149,17489,1018,1
78150,38428,1035,1
78151,28769,1039,1
78152,20197,1027,1
78153,28190,1007,1
78154,20838,1036,1
78155,47484,1037,1
78156,42706,1020,1
78157,41163,1032,1
78158,9100,1026,1
78159,16718,1011,1
78160,20816,1001,1
78161,34969,1026,1
78162,18341,1038,1
78163,21302,1022,1
78164,49555,1008,1
78165,9333,1016,1
78166,32209,1009,1
78167,34206,1005,1
78168,5071,1021,1
78169,25517,1024,1
78170,12536,1018,1
78171,38722,1032,1
78172,4749,1030,1
78173,18919,1008,1
78174,18323,1036,1
78175,19857,1008,1
78176,25569,1035,1
78177,19501,1001,1
78178,44422,1006,1
78179,18741,1032,1
78180,12803,1009,1
78181,48489,1035,1
78182,32022,1025,1
78183,34211,1032,1
78184,12869,1020,1
78185,36190,1000,1
78186,44641,1016,1
78187,26197,1008,1
78188,3953,1018,1
78189,11141,1039,1
78190,36211,1027,1
78191,33331,1001,1
78192,27813,1028,1
78193,35463,1011,1
78194,23911,1030,1
78195,36570,1031,1
78196,17209,1038,1
78197,26721,1028,1
78198,38385,1034,1
78199,615,1020,1
78200,14773,1016,1
78201,49391,1035,1
78202,18809,1022,1
78203,21792,1033,1
78204,21982,1005,1
78205,37245,1021,1
78206,13141,1016,1
78207,34241,1015,1
78208,12677,1008,1
78209,16150,1024,1
78210,589,1001,1
78211,29649,1003,1
78212,24093,1007,1
78213,29402,1030,1
78214,19632,1024,1
78215,40990,1009,1
78216,26421,1016,1
78217,13121,1027,1
78218,15690,1024,1
78219,33555,1021,1
78220,15831,1008,1
78221,40274,1010,1
78222,3827,1004,1
78223,38830,1037,1
78224,3738,1034,1
78225,17674,1003,1
78226,4755,1027,1
78227,3694,1000,1
78228,45358,1018,1
78229,15465,1033,1
78230,7173,1008,1
78231,45375,1006,1
78232,44583,1037,1
78233,22306,1036,1
78234,47176,1011,1
78235,6510,1016,1
78236,11233,1029,1
78237,43169,1019,1
78238,7099,1014,1
78239,37498,1013,1
78240,17877,1003,1
78241,22902,1031,1
78242,23316,1032,1
78243,48357,1028,1
78244,47723,1012,1
78245,24673,1025,1
78246,48934,1031,1
78247,40285,1018,1
78248,9459,1006,1
78249,2842,1002,1
78250,21732,1026,1
78251,1040,1037,1
78252,4509,1020,1
78253,26997,1024,1
78254,40622,1008,1
78255,45285,1036,1
78256,964,1020,1
78257,30162,1003,1
78258,42471,1030,1
78259,1389,1019,1
78260,26598,1007,1
78261,13352,1023,1
78262,23847,1004,1
78263,32880,1035,1
78264,37125,1030,1
78265,45971,1021,1
78266,25532,1033,1
78267,24586,1015,1
78268,26701,1004,1
78269,33203,1029,1
78270,19574,1036,1
78271,44463,1008,1
78272,34004,1003,1
78273,34721,1020,1
78274,7365,1025,1
78275,35924,1005,1
78276,24363,1008,1
78277,46017,1000,1
78278,48583,1028,1
78279,48168,1038,1
78280,6961,1010,1
78281,24872,1006,1
78282,21379,1023,1
78283,19915,1007,1
78284,21603,1037,1
78285,32915,1021,1
78286,30901,1035,1
78287,22842,1021,1
78288,11060,1021,1
78289,28789,1025,1
78290,23998,1015,1
78291,11499,1037,1
78292,42194,1026,1
78293,27647,1026,1
78294,18486,1036,1
78295,46260,1037,1
78296,23387,1021,1
78297,9913,1004,1
78298,40601,1021,1
78299,21049,1008,1
78300,33744,1018,1
78301,41612,1031,1
78302,16379,1021,1
78303,1987,1030,1
78304,37071,1032,1
78305,28068,1030,1
78306,15853,1012,1
78307,32221,1035,1
78308,19047,1027,1
78309,37934,1034,1
78310,34367,1034,1
78311,22351,1014,1
78312,36172,1010,1
78313,5779,1018,1
78314,29566,1000,1
78315,19545,1004,1
78316,13862,1029,1
78317,826,1007,1
78318,30468,1033,1
78319,12663,1033,1
78320,34285,1011,1
78321,6708,1013,1
78322,37214,1014,1
78323,45601,1036,1
78324,48964,1003,1
78325,4134,1018,1
78326,9527,1016,1
78327,31902,1026,1
78328,4484,1002,1
78329,17093,1029,1
78330,9977,1032,1
78331,2119,1024,1
78332,9640,1036,1
78333,19949,1029,1
78334,8224,1000,1
78335,33543,1032,1
78336,14507,1028,1
78337,43125,1007,1
78338,1351,1015,1
78339,40780,1020,1
78340,16147,1025,1
78341,20726,1020,1
78342,7100,1010,1
78343,33122,1018,1
78344,6914,1012,1
78345,13292,1010,1
78346,46379,1020,1
78347,775,1030,1
78348,48362,1020,1
78349,35150,1031,1
78350,30223,1027,1
78351,35004,1000,1
78352,8934,1035,1
78353,41620,1010,1
78354,7476,1005,1
78355,5881,1008,1
78356,28815,1036,1
78357,28542,1025,1
78358,3717,1003,1
78359,26858,1008,1
78360,33725,1039,1
78361,45884,1038,1
78362,8193,1019,1
78363,23580,1037,1
78364,21148,1011,1
78365,39195,1006,1
78366,6558,1033,1
78367,21404,1025,1
78368,15380,1003,1
78369,49794,1032,1
78370,20744,1018,1
78371,36217,1030,1
78372,2288,1014,1
78373,29180,1039,1
78374,23925,1033,1
78375,31847,1034,1
78376,33275,1003,1
78377,14767,1009,1
78378,9079,1027,1
78379,1966,1023,1
78380,15632,1014,1
78381,31720,1016,1
78382,31863,1034,1
78383,26612,1026,1
78384,944,1027,1
78385,23233,1016,1
78386,48227,1015,1
78387,45009,1011,1
78388,3264,1020,1
78389,4948,1019,1
78390,5426,1032,1
78391,9119,1015,1
78392,31440,1012,1
78393,46090,1006,1
78394,4080,1013,1
78395,36652,1024,1
78396,34733,1000,1
78397,15830,1008,1
78398,28498,1029,1
78399,30824,1013,1
78400,8461,1001,1
78401,12389,1019,1
78402,3765,1006,1
78403,8654,1004,1
78404,1736,1015,1
78405,13806,1025,1
78406,15848,1014,1
78407,23327,1018,1
78408,99,1013,1
78409,5830,1016,1
78410,3979,1001,1
78411,22401,1002,1
78412,20076,1028,1
78413,2487,1018,1
78414,9589,1019,1
78415,1921,1027,1
78416,15704,1014,1
78417,37596,1009,1
78418,25113,1014,1
78419,21113,1023,1
78420,41808,1018,1
78421,20280,1016,1
78422,7941,1007,1
78423,49715,1000,1
78424,40482,1031,1
78425,45781,1017,1
78426,41092,1004,1
78427,8200,1005,1
78428,24702,1037,1
78429,29093,1028,1
78430,49699,1010,1
78431,3075,1002,1
78432,28337,1018,1
78433,3493,1018,1
78434,13359,1033,1
78435,7740,1021,1
78436,48509,1026,1
78437,1667,1008,1
78438,8918,1005,1
78439,10529,1015,1
78440,2528,1030,1
78441,5583,1012,1
78442,13495,1034,1
78443,43735,1019,1
78444,16333,1020,1
78445,29230,1018,1
78446,18976,1007,1
78447,22396,1011,1
78448,42203,1018,1
78449,21371,1018,1
78450,47544,1010,1
78451,29044,1014,1
78452,15156,1014,1
78453,33787,1029,1
78454,47660,1037,1
78455,25193,1038,1
78456,47302,1019,1
78457,32614,1014,1
78458,38787,1037,1
78459,41470,1033,1
78460,25334,1033,1
78461,11548,1011,1
78462,26325,1033,1
78463,31326,1011,1
78464,19729,1009,1
78465,46860,1008,1
78466,28225,1023,1
78467,26468,1023,1
78468,30922,1010,1
78469,42465,1024,1
78470,13881,1003,1
78471,4225,1005,1
78472,49672,1033,1
78473,29717,1009,1
78474,49817,1010,1
78475,36007,1005,1
78476,8737,1021,1
78477,26186,1018,1
78478,35073,1026,1
78479,15689,1026,1
78480,23892,1016,1
78481,40409,1019,1
78482,7708,1027,1
78483,12795,1001,1
78484,13136,1026,1
78485,11365,1026,1
78486,44641,1026,1
78487,2694,1012,1
78488,23690,1011,1
78489,3641,1028,1
78490,24207,1000,1
78491,12908,1007,1
78492,44739,1030,1
78493,12234,1006,1
78494,15909,1019,1
78495,2858,1024,1
78496,8521,1010,1
78497,45085,1010,1
78498,14533,1026,1
78499,7807,1011,1
78500,42050,1009,1
78501,18679,1024,1
78502,31756,1008,1
78503,6436,1027,1
78504,31630,1022,1
78505,41384,1015,1
78506,10940,1009,1
78507,10323,1032,1
78508,13544,1011,1
78509,32972,1009,1
78510,29111,1037,1
78511,4233,1034,1
78512,11900,1020,1
78513,17505,1026,1
78514,2132,1031,1
78515,16503,1033,1
78516,316,1031,1
78517,38741,1025,1
78518,18391,1006,1
78519,920,1025,1
78520,43154,1020,1
78521,12844,1004,1
78522,26777,1024,1
78523,32039,1018,1
78524,19088,1030,1
78525,2984,1021,1
78526,23247,1008,1
78527,43384,1027,1
78528,21890,1019,1
78529,44791,1014,1
78530,41838,1036,1
78531,38986,1008,1
78532,13275,1025,1
78533,20204,1021,1
78534,43066,1001,1
78535,10238,1012,1
78536,10695,1033,1
78537,43312,1020,1
78538,18253,1021,1
78539,17507,1027,1
78540,14026,1014,1
78541,35702,1007,1
78542,40321,1021,1
78543,8858,1031,1
78544,5132,1009,1
78545,35795,1005,1
78546,41325,1012,1
78547,1037,1001,1
78548,49531,1017,1
78549,27971,1036,1
78550,24283,1012,1
78551,6114,1028,1
78552,37021,1001,1
78553,17108,1038,1
78554,49586,1009,1
78555,19146,1030,1
78556,8677,1030,1
78557,26890,1021,1
78558,11538,1026,1
78559,36625,1001,1
78560,44726,1020,1
78561,11800,1035,1
78562,41104,1016,1
78563,34593,1023,1
78564,31464,1024,1
78565,37259,1024,1
78566,37179,1007,1
78567,5466,1029,1
78568,28015,1021,1
78569,20221,1032,1
78570,38120,1008,1
78571,4851,1017,1
78572,8295,1008,1
78573,28280,1016,1
78574,42510,1027,1
78575,31320,1017,1
78576,10236,1039,1
78577,35107,1035,1
78578,44626,1022,1
78579,49836,1005,1
78580,19420,1013,1
78581,12838,1037,1
78582,1580,1014,1
78583,21988,1009,1
78584,46302,1022,1
78585,44244,1004,1
78586,15452,1025,1
78587,29540,1022,1
78588,44282,1020,1
78589,5235,1028,1
78590,12965,1004,1
78591,41113,1005,1
78592,41590,1026,1
78593,45888,1013,1
78594,36019,1004,1
78595,3928,1028,1
78596,30212,1012,1
78597,21772,1033,1
78598,8636,1027,1
78599,22361,1002,1
78600,5872,1003,1
78601,34504,1004,1
78602,26264,1019,1
78603,753,1010,1
78604,16984,1019,1
78605,27430,1015,1
78606,30190,1036,1
78607,11186,1023,1
78608,19284,1012,1
78609,8722,1023,1
78610,46217,1038,1
78611,41928,1016,1
78612,15605,1010,1
78613,46547,1036,1
78614,42173,1001,1
78615,46991,1024,1
78616,5882,1008,1
78617,11493,1005,1
78618,46809,1001,1
78619,18828,1001,1
78620,37118,1024,1
78621,14127,1016,1
78622,31356,1025,1
78623,36757,1008,1
78624,38992,1003,1
78625,5602,1019,1
78626,34779,1039,1
78627,48788,1020,1
78628,23572,1015,1
78629,49248,1008,1
78630,25244,1012,1
78631,29159,1038,1
78632,36837,1026,1
78633,27005,1003,1
78634,49346,1036,1
78635,9288,1025,1
78636,47045,1031,1
78637,14191,1000,1
78638,45401,1006,1
78639,35889,1027,1
78640,16473,1021,1
78641,36600,1014,1
78642,11120,1008,1
78643,31379,1028,1
78644,43091,1024,1
78645,10639,1025,1
78646,46771,1016,1
78647,7092,1002,1
78648,49406,1018,1
78649,4434,1019,1
78650,38171,1033,1
78651,38326,1018,1
78652,1693,1012,1
78653,17498,1028,1
78654,39121,1035,1
78655,12589,1010,1
78656,15563,1020,1
78657,7339,1032,1
78658,25563,1022,1
78659,21760,1025,1
78660,31148,1035,1
78661,23883,1022,1
78662,35983,1007,1
78663,10058,1033,1
78664,2222,1026,1
78665,48597,1034,1
78666,5487,1013,1
78667,49377,1035,1
78668,41393,1004,1
78669,46233,1005,1
78670,42311,1018,1
78671,40436,1012,1
78672,33921,1010,1
78673,7689,1034,1
78674,2572,1039,1
78675,11980,1008,1
78676,25270,1014,1
78677,26359,1008,1
78678,26863,1014,1
78679,43489,1026,1
78680,11016,1037,1
78681,6889,1017,1
78682,22835,1013,1
78683,33409,1027,1
78684,4592,1013,1
78685,45122,1034,1
78686,16474,1026,1
78687,33398,1007,1
78688,15280,1008,1
78689,12751,1001,1
78690,47992,1021,1
78691,9683,1022,1
78692,40110,1008,1
78693,15717,1032,1
78694,25514,1019,1
78695,11451,1023,1
78696,19926,1037,1
78697,30752,1031,1
78698,27130,1030,1
78699,24797,1005,1
78700,49279,1000,1
78701,8241,1001,1
78702,28458,1018,1
78703,6307,1018,1
78704,820,1018,1
78705,15897,1009,1
78706,35928,1002,1
78707,21877,1014,1
78708,12969,1037,1
